"Key,""Tag ID"",""Client ID"",""Owner ID"",""SKU"",""Site ID"",""Location"",""Description"",""Pick Face"",""Pack Config"",""Origin"",""From Site ID"",""Full Pallet"",""Condition"",""To Site ID"",""Count Needed"",""Status"",""Location Zone"",""Expired"",""Lock Code"",""Qty On Hand"",""Disallow Allocation"",""Tracking Level"",""Qty Allocated"",""Notes"",""Batch ID"",""QC Status"",""Pallet Type"",""Pallet"",""container_id"",""Receipt ID"",""Line ID"",""Receive Date"",""Receive Time"",""Supplier"",""Move Date"",""Move Time"",""Sampling Type"",""Manufacture Date"",""Manufacture Time"",""Specification Code"",""Specification ID"",""Count Date"",""Count Time"",""Expiry Date"",""Expiry Time"",""Beam ID"",""Start Unit"",""End Unit"",""Inventory Created By"",""Pallet Volume"",""Pallet Height"",""Pallet Depth"",""Pallet Width"",""Pallet Weight"",""Entered Height"",""Breakpack Done"",""Pre-Received"",""Rotation ID"",""C&E Consignment ID"",""C&E Invoice Number"",""C&E Receipt Type"",""Originator"",""Originator Reference"",""UCR"",""Country of Originator"",""CWC"",""C&E Duty Stamp ?"",""Document Date"",""Document Time"",""Under Bond?"",""C&E Available Status"",""User Defined Type 1"",""User Defined Type 2"",""User Defined Type 3"",""User Defined Type 4"",""User Defined Type 5"",""User Defined Type 6"",""User Defined Type 7"",""User Defined Type 8"",""User Defined Check 1"",""User Defined Check 2"",""User Defined Check 3"",""User Defined Check 4"",""User Defined Date 1"",""User Defined Time 1"",""User Defined Date 2"",""User Defined Time 2"",""User Defined Date 3"",""User Defined Time 3"",""User Defined Date 4"",""User Defined Time 4"",""User Defined Num 1"",""User Defined Num 2"",""User Defined Num 3"",""User Defined Num 4"",""User Defined Note 1"",""User Defined Note 2"","
"717733451,""OPM19392282"",""BRBT"",""BRBT"",""SFP-OC3-SR"",""BRCJM01"",""RECDOCK46"",""SmallFormFactorPluggableOC3ShortReach(SR)MMOpticModule"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003242"",""15"",""11/04/2026"",""09:29:08"",""S31231"",""11/04/2026"",""09:29:08"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO SANSÃO - LOTE 01"",""USED"",""BT"",""17867"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"717733811,""OPM19392298"",""BRBT"",""BRBT"",""SFP-OC3-SR"",""BRCJM01"",""RECDOCK46"",""SmallFormFactorPluggableOC3ShortReach(SR)MMOpticModule"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003242"",""15"",""11/04/2026"",""09:29:34"",""S31231"",""11/04/2026"",""09:29:34"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO SANSÃO - LOTE 01"",""USED"",""BT"",""17867"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"717735123,""JAE14220UR3"",""BRBT"",""BRBT"",""SPA-1X10GE-L-V2"",""BRCJM01"",""RECDOCK46"",""Cisco - 1-Port  10GE LAN-PHY Shared Port Adapter"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003242"",""16"",""11/04/2026"",""09:33:35"",""S31231"",""11/04/2026"",""09:33:35"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO SANSÃO - LOTE 01"",""USED"",""BT"",""17867"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"717735221,""SAL1653VEN8"",""BRBT"",""BRBT"",""SPA-1X10GE-L-V2"",""BRCJM01"",""RECDOCK46"",""Cisco - 1-Port  10GE LAN-PHY Shared Port Adapter"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003242"",""16"",""11/04/2026"",""09:33:55"",""S31231"",""11/04/2026"",""09:33:55"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO SANSÃO - LOTE 01"",""USED"",""BT"",""17867"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"717735391,""SAL1740DSCT"",""BRBT"",""BRBT"",""SPA-1X10GE-L-V2"",""BRCJM01"",""RECDOCK46"",""Cisco - 1-Port  10GE LAN-PHY Shared Port Adapter"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003242"",""16"",""11/04/2026"",""09:34:23"",""S31231"",""11/04/2026"",""09:34:23"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO SANSÃO - LOTE 01"",""USED"",""BT"",""17867"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"717735461,""SAL18506CR1"",""BRBT"",""BRBT"",""SPA-1X10GE-L-V2"",""BRCJM01"",""RECDOCK46"",""Cisco - 1-Port  10GE LAN-PHY Shared Port Adapter"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003242"",""16"",""11/04/2026"",""09:34:46"",""S31231"",""11/04/2026"",""09:34:46"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO SANSÃO - LOTE 01"",""USED"",""BT"",""17867"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"717735887,""SAL2004XGZP"",""BRBT"",""BRBT"",""SPA-1X10GE-L-V2"",""BRCJM01"",""RECDOCK46"",""Cisco - 1-Port  10GE LAN-PHY Shared Port Adapter"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003242"",""16"",""11/04/2026"",""09:36:14"",""S31231"",""11/04/2026"",""09:36:14"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO SANSÃO - LOTE 01"",""USED"",""BT"",""17867"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"717736104,""SAL2004XH2J"",""BRBT"",""BRBT"",""SPA-1X10GE-L-V2"",""BRCJM01"",""RECDOCK46"",""Cisco - 1-Port  10GE LAN-PHY Shared Port Adapter"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003242"",""16"",""11/04/2026"",""09:36:40"",""S31231"",""11/04/2026"",""09:36:40"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO SANSÃO - LOTE 01"",""USED"",""BT"",""17867"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"717736873,""SAL1937NPM8"",""BRBT"",""BRBT"",""SPA-8XCHT1/E1-V2"",""BRCJM01"",""RECDOCK46"",""SPA8XCHT1E1V2  8port Channelized T1E1 to DS0 Shared Port Adapter Modulo Cisc"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003242"",""17"",""11/04/2026"",""09:38:41"",""S31231"",""11/04/2026"",""09:38:41"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO SANSÃO - LOTE 01"",""USED"",""BT"",""17867"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"717736932,""SAL1941QT5F"",""BRBT"",""BRBT"",""SPA-8XCHT1/E1-V2"",""BRCJM01"",""RECDOCK46"",""SPA8XCHT1E1V2  8port Channelized T1E1 to DS0 Shared Port Adapter Modulo Cisc"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003242"",""17"",""11/04/2026"",""09:38:58"",""S31231"",""11/04/2026"",""09:38:58"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO SANSÃO - LOTE 01"",""USED"",""BT"",""17867"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"717737140,""SAL1941R1G7"",""BRBT"",""BRBT"",""SPA-8XCHT1/E1-V2"",""BRCJM01"",""RECDOCK46"",""SPA8XCHT1E1V2  8port Channelized T1E1 to DS0 Shared Port Adapter Modulo Cisc"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003242"",""17"",""11/04/2026"",""09:40:01"",""S31231"",""11/04/2026"",""09:40:01"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO SANSÃO - LOTE 01"",""USED"",""BT"",""17867"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"717737276,""SAL1941R1G8"",""BRBT"",""BRBT"",""SPA-8XCHT1/E1-V2"",""BRCJM01"",""RECDOCK46"",""SPA8XCHT1E1V2  8port Channelized T1E1 to DS0 Shared Port Adapter Modulo Cisc"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003242"",""17"",""11/04/2026"",""09:40:27"",""S31231"",""11/04/2026"",""09:40:27"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO SANSÃO - LOTE 01"",""USED"",""BT"",""17867"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"717737642,""SAL1941R1GG"",""BRBT"",""BRBT"",""SPA-8XCHT1/E1-V2"",""BRCJM01"",""RECDOCK46"",""SPA8XCHT1E1V2  8port Channelized T1E1 to DS0 Shared Port Adapter Modulo Cisc"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003242"",""17"",""11/04/2026"",""09:41:47"",""S31231"",""11/04/2026"",""09:41:47"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO SANSÃO - LOTE 01"",""USED"",""BT"",""17867"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"717737788,""SAL1941R1GV"",""BRBT"",""BRBT"",""SPA-8XCHT1/E1-V2"",""BRCJM01"",""RECDOCK46"",""SPA8XCHT1E1V2  8port Channelized T1E1 to DS0 Shared Port Adapter Modulo Cisc"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003242"",""17"",""11/04/2026"",""09:42:19"",""S31231"",""11/04/2026"",""09:42:19"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO SANSÃO - LOTE 01"",""USED"",""BT"",""17867"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"717738195,""SAL2002WSAE"",""BRBT"",""BRBT"",""SPA-8XOC3-POS"",""BRCJM01"",""RECDOCK46"",""Shared port adpater"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003242"",""18"",""11/04/2026"",""09:43:59"",""S31231"",""11/04/2026"",""09:43:59"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO SANSÃO - LOTE 01"",""USED"",""BT"",""17867"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"717738338,""SAL1949U85Q"",""BRBT"",""BRBT"",""SPA-8XT3/E3"",""BRCJM01"",""RECDOCK46"",""Cisco - 8-Port Clear Channel T3/E3 Shared Port Adapter"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003242"",""19"",""11/04/2026"",""09:44:17"",""S31231"",""11/04/2026"",""09:44:17"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO SANSÃO - LOTE 01"",""USED"",""BT"",""17867"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"717740346,""A5FAPR4"",""BRBT"",""BRBT"",""XFP-10G-L-OC192-SR1"",""BRCJM01"",""RECDOCK46"",""DUAL RATE 10G PLUGGABLE TRANSCEIVER FOR 10GE AND OC192 1310NM"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003242"",""21"",""11/04/2026"",""09:51:23"",""S31231"",""11/04/2026"",""09:51:23"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO SANSÃO - LOTE 01"",""USED"",""BT"",""17867"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"717742209,""A5FAPRT"",""BRBT"",""BRBT"",""XFP-10G-L-OC192-SR1"",""BRCJM01"",""RECDOCK46"",""DUAL RATE 10G PLUGGABLE TRANSCEIVER FOR 10GE AND OC192 1310NM"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003242"",""21"",""11/04/2026"",""09:56:54"",""S31231"",""11/04/2026"",""09:56:54"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO SANSÃO - LOTE 01"",""USED"",""BT"",""17867"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"717742292,""A5FAPS9"",""BRBT"",""BRBT"",""XFP-10G-L-OC192-SR1"",""BRCJM01"",""RECDOCK46"",""DUAL RATE 10G PLUGGABLE TRANSCEIVER FOR 10GE AND OC192 1310NM"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003242"",""21"",""11/04/2026"",""09:57:17"",""S31231"",""11/04/2026"",""09:57:17"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO SANSÃO - LOTE 01"",""USED"",""BT"",""17867"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"717742388,""A5FAPSY"",""BRBT"",""BRBT"",""XFP-10G-L-OC192-SR1"",""BRCJM01"",""RECDOCK46"",""DUAL RATE 10G PLUGGABLE TRANSCEIVER FOR 10GE AND OC192 1310NM"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003242"",""21"",""11/04/2026"",""09:57:44"",""S31231"",""11/04/2026"",""09:57:44"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO SANSÃO - LOTE 01"",""USED"",""BT"",""17867"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"717742757,""FNS2529006L"",""BRBT"",""BRBT"",""XFP10GLR-192SR-L"",""BRCJM01"",""RECDOCK46"",""XFP-10GLR-192SR-L - Low Power multirate XFP supporting 10GBASE-LR and OC-192"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003242"",""22"",""11/04/2026"",""09:59:29"",""S31231"",""11/04/2026"",""09:59:29"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO SANSÃO - LOTE 01"",""USED"",""BT"",""17867"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"717742779,""SPC194501UZ"",""BRBT"",""BRBT"",""XFP10GLR-192SR-L"",""BRCJM01"",""RECDOCK46"",""XFP-10GLR-192SR-L - Low Power multirate XFP supporting 10GBASE-LR and OC-192"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003242"",""22"",""11/04/2026"",""09:59:46"",""S31231"",""11/04/2026"",""09:59:46"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO SANSÃO - LOTE 01"",""USED"",""BT"",""17867"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"717742913,""SPC1925024W"",""BRBT"",""BRBT"",""XFP-10GLR-OC192SR"",""BRCJM01"",""RECDOCK46"",""XFP-10GLR-OC192SR - EX029 - Modulo"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003242"",""23"",""11/04/2026"",""10:01:37"",""S31231"",""11/04/2026"",""10:01:37"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO SANSÃO - LOTE 01"",""USED"",""BT"",""17867"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"717742939,""SPC19250250"",""BRBT"",""BRBT"",""XFP-10GLR-OC192SR"",""BRCJM01"",""RECDOCK46"",""XFP-10GLR-OC192SR - EX029 - Modulo"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003242"",""23"",""11/04/2026"",""10:01:59"",""S31231"",""11/04/2026"",""10:01:59"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO SANSÃO - LOTE 01"",""USED"",""BT"",""17867"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"717742963,""ONT173102PP"",""BRBT"",""BRBT"",""XFP-10GLR-OC192SR"",""BRCJM01"",""RECDOCK46"",""XFP-10GLR-OC192SR - EX029 - Modulo"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003242"",""23"",""11/04/2026"",""10:02:33"",""S31231"",""11/04/2026"",""10:02:33"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO SANSÃO - LOTE 01"",""USED"",""BT"",""17867"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"717742980,""ONT180801LT"",""BRBT"",""BRBT"",""XFP-10GLR-OC192SR"",""BRCJM01"",""RECDOCK46"",""XFP-10GLR-OC192SR - EX029 - Modulo"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003242"",""23"",""11/04/2026"",""10:02:56"",""S31231"",""11/04/2026"",""10:02:56"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO SANSÃO - LOTE 01"",""USED"",""BT"",""17867"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"717742998,""SPC192800U2"",""BRBT"",""BRBT"",""XFP-10GLR-OC192SR"",""BRCJM01"",""RECDOCK46"",""XFP-10GLR-OC192SR - EX029 - Modulo"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003242"",""23"",""11/04/2026"",""10:03:19"",""S31231"",""11/04/2026"",""10:03:19"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO SANSÃO - LOTE 01"",""USED"",""BT"",""17867"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"717743008,""SPC194900FQ"",""BRBT"",""BRBT"",""XFP-10GLR-OC192SR"",""BRCJM01"",""RECDOCK46"",""XFP-10GLR-OC192SR - EX029 - Modulo"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003242"",""23"",""11/04/2026"",""10:03:34"",""S31231"",""11/04/2026"",""10:03:34"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO SANSÃO - LOTE 01"",""USED"",""BT"",""17867"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"717743022,""FNS19211HQH"",""BRBT"",""BRBT"",""XFP-10G-MM-SR"",""BRCJM01"",""RECDOCK46"",""XFP-10G-MM-SR - 10GBASE-SR XFP Module - Transceptor/Transceiver 10GBASE-SR m"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003242"",""24"",""11/04/2026"",""10:04:00"",""S31231"",""11/04/2026"",""10:04:00"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO SANSÃO - LOTE 01"",""USED"",""BT"",""17867"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
